32449,32449,20000,0,1,4,10282,12310,3196001280
32631,32631,20000,0,1,3,10458,9577,3208818224
32722,32722,20000,0,1,3,10603,9532,3219941632
32733,32733,20000,0,1,3,10538,9709,3218931056
32734,32734,20000,0,1,3,10616,9746,3219388568
32735,32735,20000,0,1,3,10534,9791,3219486848
