10090,10090,85000,0,1,47,13023,72558,8565698856
10099,10099,85000,0,1,39,16456,68784,8580060184
10104,10104,85000,0,1,4,20161,77427,8584219048
10106,10106,85000,0,1,4,25737,78548,8587732960
10107,10107,85000,0,1,4,29821,77492,8585735600
