7860,7860,45000,0,1,44,5765,39714,5205940616
7949,7949,45000,0,1,42,7000,38878,5326714240
7971,7971,45000,0,1,41,7862,38049,5348017360
7982,7982,45000,0,1,15,11320,39427,5362196224
7987,7987,45000,0,1,4,15656,36141,5363699456
7990,7990,45000,0,1,3,16154,32767,5367497864
