2502,2502,10000,0,1,131,482,9583,539494400
3126,3126,10000,0,1,79,754,9248,854065152
3438,3438,10000,0,1,65,862,9267,1029703680
3516,3516,10000,0,1,60,1171,8941,1043395560
3555,3555,10000,0,1,56,1524,8571,1065482608
3564,3564,10000,0,1,52,1672,8352,1070560096
3569,3569,10000,0,1,9,2503,8090,1072696824
3571,3571,10000,0,1,5,3388,8936,1073501968
