52434,52434,45000,0,1,3,26248,23194,8361083904
53064,53064,45000,0,1,3,26763,23699,8463682048
53142,53142,45000,0,1,3,27106,23585,8578067472
53181,53181,45000,0,1,3,26819,23523,8584588200
53201,53201,45000,0,1,3,26897,22765,8587691760
53211,53211,45000,0,1,3,26916,23520,8589129776
53213,53213,45000,0,1,3,26925,23412,8589502400
53214,53214,45000,0,1,3,27122,23539,8501387448
