5670,5670,25000,0,1,53,2627,22607,2794457088
5979,5979,25000,0,1,47,2792,22632,3096446976
6134,6134,25000,0,1,42,3466,21540,3171235600
6172,6172,25000,0,1,38,5611,19836,3209016400
6181,6181,25000,0,1,3,9211,18381,3213972960
6186,6186,25000,0,1,3,11635,18767,3219085928
6188,6188,25000,0,1,3,12128,19070,3219282016
