2501,2501,1000,0,1,50,72,940,21323264
3750,3750,1000,0,1,20,164,865,44004400
4062,4062,1000,0,1,16,190,811,51498872
4081,4081,1000,0,1,16,189,830,51354232
4091,4091,1000,0,1,16,193,812,52133784
4096,4096,1000,0,1,16,193,820,52164480
4097,4097,1000,0,1,18,193,817,51486640
