8492,8492,55000,0,1,45,5328,49764,6299844608
8743,8743,55000,0,1,25,16824,38727,6433266144
8750,8750,55000,0,1,3,18865,48707,6439252896
8752,8752,55000,0,1,3,23498,44676,6439142048
8753,8753,55000,0,1,3,22745,45231,6440642112
