37051,37051,25000,0,1,3,13307,12091,4168129024
37320,37320,25000,0,1,3,13558,12399,4198985736
37455,37455,25000,0,1,3,13676,12497,4289611536
37488,37488,25000,0,1,3,13729,12269,4290213656
37505,37505,25000,0,1,3,13741,12396,4292173312
37513,37513,25000,0,1,3,13749,12603,4292027264
37517,37517,25000,0,1,3,13771,12512,4292477696
37519,37519,25000,0,1,3,13807,12578,4227027328
